,SiteName,app,date,device_id,fmt_opt,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,s_0,s_1,s_2,s_3,s_d0,s_d1,s_d2,s_h0,s_t0,tick,time,timestamp,ver_app,ver_format
456,74DA38C7D41E,AirBox,2018-12-07,74DA38C7D41E,1,2.0,1.0,24.576,120.814,9.0,4385.0,100.0,1.0,0.0,4.0,4.0,3.0,95.0,20.5,1544211499.0,19:38:19,2018-12-07T19:38:19Z,1.0.7,3
457,nanton02,AirBox,2018-12-07,74DA38C7CFAC,1,2.0,1.0,23.771,120.698,9.0,8136.0,100.0,1.0,0.0,4.0,5.0,3.0,85.0,25.0,1544210897.0,19:28:17,2018-12-07T19:28:17Z,0.35.2,3
458,74DA38C7D41A,AirBox,2018-12-07,74DA38C7D41A,1,2.0,1.0,13.683,100.691,9.0,890.0,100.0,1.0,0.0,26.0,27.0,19.0,75.0,33.62,1544211845.0,19:44:05,2018-12-07T19:44:05Z,0.35.2,3
459,74DA38C7D41C,AirBox,2018-12-07,74DA38C7D41C,1,2.0,1.0,22.604,120.336,9.0,1464.0,100.0,1.0,0.0,23.0,24.0,17.0,60.0,29.5,1544210472.0,19:21:12,2018-12-07T19:21:12Z,0.35.2,3
460,74DA38EBF5BE,AirBox,2018-12-07,74DA38EBF5BE,1,2.0,1.0,25.071,121.59,9.0,157.0,100.0,1.0,0.0,0.0,0.0,0.0,98.0,21.37,1544212130.0,19:48:50,2018-12-07T19:48:50Z,1.0.7,3
461,嘉義縣立北美國小,AirBox,2018-12-07,74DA38E2B736,1,2.0,1.0,23.557,120.303,9.0,134.0,100.0,1.0,0.0,9.0,9.0,7.0,85.0,24.75,1544211488.0,19:38:08,2018-12-07T19:38:08Z,0.35.2,3
462,74DA3895C440,AirBox,2018-12-07,74DA3895C440,1,2.0,1.0,22.674,120.478,9.0,7.0,100.0,1.0,0.0,14.0,15.0,12.0,67.0,28.5,1544212593.0,19:56:33,2018-12-07T19:56:33Z,0.35.0,3
463,74DA38ED072E,AirBox,2018-12-07,74DA38ED072E,1,2.0,1.0,41.863,-87.655,9.0,679.0,100.0,1.0,0.0,19.0,23.0,9.0,56.0,-1.87,1544210937.0,19:28:57,2018-12-07T19:28:57Z,1.0.7,3
464,新竹縣縣立芎林國中,AirBox,2018-12-07,74DA38F20938,1,2.0,1.0,24.761,121.092,9.0,314.0,100.0,1.0,0.0,0.0,0.0,0.0,80.0,21.25,1544211080.0,19:31:20,2018-12-07T19:31:20Z,1.0.7,3
465,台東縣縣立泰源國中,AirBox,2018-12-07,74DA38F20934,1,2.0,1.0,23.002,121.29,9.0,5514.0,100.0,1.0,0.0,0.0,0.0,0.0,68.0,27.75,1544212795.0,19:59:55,2018-12-07T19:59:55Z,1.0.7,3
466,台東縣縣立新港國中,AirBox,2018-12-07,74DA38F20930,1,2.0,1.0,23.101,121.376,9.0,2754.0,100.0,1.0,0.0,0.0,0.0,0.0,63.0,25.75,1544212788.0,19:59:48,2018-12-07T19:59:48Z,1.0.7,3
467,苗栗縣縣立烏眉國小,AirBox,2018-12-07,74DA38F20932,1,2.0,1.0,24.51,120.72,9.0,589.0,100.0,1.0,0.0,3.0,4.0,1.0,79.0,20.62,1544212553.0,19:55:53,2018-12-07T19:55:53Z,1.0.7,3
468,74DA38C7D52A,AirBox,2018-12-07,74DA38C7D52A,1,2.0,1.0,3.089,101.582,9.0,1552.0,100.0,1.0,0.0,22.0,23.0,18.0,87.0,29.0,1544212471.0,19:54:31,2018-12-07T19:54:31Z,0.35.2,3
469,74DA38C7CF62,AirBox,2018-12-07,74DA38C7CF62,1,2.0,1.0,24.491,118.415,9.0,768.0,100.0,1.0,0.0,3.0,4.0,2.0,100.0,17.12,1544211922.0,19:45:22,2018-12-07T19:45:22Z,0.35.2,3
470,嘉義縣香林國民小學,AirBox,2018-12-07,74DA38C7D52E,1,2.0,1.0,23.516,120.808,9.0,2025.0,100.0,1.0,0.0,5.0,6.0,3.0,82.0,14.5,1544212680.0,19:58:00,2018-12-07T19:58:00Z,0.35.2,3
471,雲林縣立土庫國中,AirBox,2018-12-07,74DA38C7CF60,1,2.0,1.0,23.686,120.388,9.0,105.0,100.0,1.0,0.0,10.0,11.0,8.0,89.0,24.37,1544212775.0,19:59:35,2018-12-07T19:59:35Z,0.35.2,3
472,74DA38EBF868,AirBox,2018-12-07,74DA38EBF868,1,2.0,1.0,25.062,121.451,9.0,920.0,100.0,1.0,0.0,0.0,0.0,0.0,53.0,29.0,1544211007.0,19:30:07,2018-12-07T19:30:07Z,1.0.7,3
473,74DA38E2B4EE,AirBox,2018-12-07,74DA38E2B4EE,1,2.0,1.0,22.984,120.229,9.0,281.0,100.0,1.0,0.0,17.0,17.0,12.0,70.0,25.37,1544212619.0,19:56:59,2018-12-07T19:56:59Z,0.35.2,3
474,74DA38E794DC,AirBox,2018-12-07,74DA38E794DC,1,2.0,1.0,32.805,-117.232,9.0,2165.0,100.0,1.0,0.0,0.0,0.0,0.0,57.0,21.75,1544210894.0,19:28:14,2018-12-07T19:28:14Z,1.0.7,3
475,74DA38E794DE,AirBox,2018-12-07,74DA38E794DE,1,2.0,1.0,32.805,-117.232,9.0,2188.0,100.0,1.0,0.0,0.0,0.0,0.0,59.0,21.0,1544212605.0,19:56:45,2018-12-07T19:56:45Z,1.0.7,3
476,74DA38E7949A,AirBox,2018-12-07,74DA38E7949A,1,2.0,1.0,32.805,-117.232,9.0,372.0,100.0,1.0,0.0,0.0,0.0,0.0,58.0,21.12,1544211063.0,19:31:03,2018-12-07T19:31:03Z,1.0.7,3
477,74DA38AF48F4,AirBox,2018-12-07,74DA38AF48F4,1,2.0,1.0,23.131,120.2,9.0,17810.0,100.0,1.0,0.0,3.0,3.0,2.0,64.0,28.12,1544210409.0,19:20:09,2018-12-07T19:20:09Z,0.35.2,3
478,74DA38E7949E,AirBox,2018-12-07,74DA38E7949E,1,2.0,1.0,32.805,-117.232,9.0,2165.0,100.0,1.0,0.0,0.0,0.0,0.0,58.0,20.87,1544212457.0,19:54:17,2018-12-07T19:54:17Z,1.0.7,3
479,taichung66,AirBox,2018-12-07,74DA3895C588,1,2.0,1.0,24.14,120.64,9.0,13103.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,21.12,1544211224.0,19:33:44,2018-12-07T19:33:44Z,0.35.0,3
480,taichung32,AirBox,2018-12-07,74DA3895C58C,1,2.0,1.0,24.145,120.658,9.0,663.0,100.0,1.0,0.0,4.0,4.0,3.0,78.0,24.37,1544212555.0,19:55:55,2018-12-07T19:55:55Z,0.35.0,3
481,taichung61,AirBox,2018-12-07,74DA3895C58E,1,2.0,1.0,24.18,120.666,9.0,2836.0,100.0,1.0,0.0,6.0,7.0,5.0,96.0,23.0,1544210667.0,19:24:27,2018-12-07T19:24:27Z,0.35.0,3
482,雲林縣立南光國小,AirBox,2018-12-07,74DA38C7CED0,1,2.0,1.0,23.612,120.219,9.0,614.0,100.0,1.0,0.0,8.0,12.0,6.0,100.0,23.62,1544212193.0,19:49:53,2018-12-07T19:49:53Z,0.35.2,3
483,taichung134,AirBox,2018-12-07,74DA38C7CED6,1,2.0,1.0,24.141,120.647,9.0,7246.0,100.0,1.0,0.0,5.0,5.0,4.0,64.0,26.12,1544212703.0,19:58:23,2018-12-07T19:58:23Z,0.35.2,3
484,taichung135,AirBox,2018-12-07,74DA38C7CED4,1,2.0,1.0,24.267,120.578,9.0,22645.0,100.0,1.0,0.0,7.0,9.0,5.0,91.0,22.25,1544210096.0,19:14:56,2018-12-07T19:14:56Z,0.35.2,3
485,taichung136,AirBox,2018-12-07,74DA38C7CED8,1,2.0,1.0,24.124,120.696,9.0,3107.0,100.0,1.0,0.0,3.0,3.0,3.0,70.0,25.62,1544211463.0,19:37:43,2018-12-07T19:37:43Z,0.35.2,3
486,74DA38E2B4E8,AirBox,2018-12-07,74DA38E2B4E8,1,2.0,1.0,25.125,121.51,9.0,3185.0,100.0,1.0,0.0,0.0,0.0,0.0,83.0,23.0,1544212151.0,19:49:11,2018-12-07T19:49:11Z,0.35.2,3
487,74DA38E69B4E,AirBox,2018-12-07,74DA38E69B4E,1,2.0,1.0,24.134,120.659,9.0,3584.0,100.0,1.0,0.0,3.0,3.0,2.0,57.0,31.25,1544212415.0,19:53:35,2018-12-07T19:53:35Z,0.35.2,3
488,74DA38EBF86C,AirBox,2018-12-07,74DA38EBF86C,1,2.0,1.0,25.046,121.507,9.0,3394.0,100.0,1.0,0.0,0.0,0.0,0.0,90.0,19.75,1544209634.0,19:07:14,2018-12-07T19:07:14Z,1.0.7,3
489,AirBox-LASS-15,AirBox,2018-12-07,28C2DDDD47C7,1,2.0,1.0,22.628,120.332,9.0,1096.0,100.0,1.0,0.0,9.0,10.0,6.0,57.0,30.87,1544212133.0,19:48:53,2018-12-07T19:48:53Z,0.35.2,3
490,74DA38E2B81C,AirBox,2018-12-07,74DA38E2B81C,1,2.0,1.0,25.06,121.296,9.0,131.0,100.0,1.0,0.0,0.0,0.0,0.0,57.0,26.75,1544212100.0,19:48:20,2018-12-07T19:48:20Z,0.35.2,3
491,台東縣振興分校,AirBox,2018-12-07,74DA38F2117A,1,2.0,1.0,23.043,121.195,9.0,864.0,100.0,1.0,0.0,0.0,0.0,0.0,76.0,22.37,1544212662.0,19:57:42,2018-12-07T19:57:42Z,1.0.7,3
492,74DA38F20FA6,AirBox,2018-12-07,74DA38F20FA6,1,2.0,1.0,22.759,120.293,9.0,80.0,100.0,1.0,0.0,24.0,26.0,14.0,72.0,22.87,1544212394.0,19:53:14,2018-12-07T19:53:14Z,1.0.7,3
493,74DA38F20DAA,AirBox,2018-12-07,74DA38F20DAA,1,2.0,1.0,24.624,120.894,9.0,21.0,100.0,1.0,0.0,2.0,2.0,1.0,74.0,21.12,1544212635.0,19:57:15,2018-12-07T19:57:15Z,1.0.7,3
494,74DA38F20FA8,AirBox,2018-12-07,74DA38F20FA8,1,2.0,1.0,22.663,120.315,9.0,109.0,100.0,1.0,0.0,10.0,11.0,7.0,59.0,29.37,1544212033.0,19:47:13,2018-12-07T19:47:13Z,1.0.7,3
495,74DA38E69C6C,AirBox,2018-12-07,74DA38E69C6C,1,2.0,1.0,25.127,121.576,9.0,2725.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,18.5,1544212018.0,19:46:58,2018-12-07T19:46:58Z,0.35.2,3
496,74DA38E2B6C0,AirBox,2018-12-07,74DA38E2B6C0,1,2.0,1.0,24.808,121.028,9.0,310.0,100.0,1.0,0.0,1.0,1.0,1.0,58.0,25.12,1544211725.0,19:42:05,2018-12-07T19:42:05Z,0.35.2,3
497,74DA38E2B6C4,AirBox,2018-12-07,74DA38E2B6C4,1,2.0,1.0,23.911,120.681,9.0,18874.0,100.0,1.0,0.0,4.0,5.0,4.0,53.0,28.5,1544211512.0,19:38:32,2018-12-07T19:38:32Z,0.35.2,3
498,74DA38E2B6C6,AirBox,2018-12-07,74DA38E2B6C6,1,2.0,1.0,23.029,120.211,9.0,146.0,100.0,1.0,0.0,16.0,17.0,11.0,83.0,23.37,1544209545.0,19:05:45,2018-12-07T19:05:45Z,0.35.2,3
499,74DA38AF48C2,AirBox,2018-12-07,74DA38AF48C2,1,2.0,1.0,24.023,120.491,9.0,497.0,100.0,1.0,0.0,7.0,7.0,5.0,100.0,22.37,1544211994.0,19:46:34,2018-12-07T19:46:34Z,0.35.2,3
500,苗栗縣縣立外埔國小,AirBox,2018-12-07,74DA38F20E5C,1,2.0,1.0,24.651,120.778,9.0,608.0,100.0,1.0,0.0,4.0,5.0,2.0,91.0,20.0,1544212730.0,19:58:50,2018-12-07T19:58:50Z,1.0.7,3
501,taichung104,AirBox,2018-12-07,74DA3895C324,1,2.0,1.0,24.226,120.582,9.0,4561.0,100.0,1.0,0.0,6.0,7.0,5.0,100.0,22.0,1544211889.0,19:44:49,2018-12-07T19:44:49Z,0.35.0,3
502,taichung35,AirBox,2018-12-07,74DA3895C322,1,2.0,1.0,24.116,120.663,9.0,7511.0,100.0,1.0,0.0,10.0,11.0,9.0,100.0,21.37,1544212684.0,19:58:04,2018-12-07T19:58:04Z,0.35.0,3
503,74DA38E69B90,AirBox,2018-12-07,74DA38E69B90,1,2.0,1.0,25.033,121.528,9.0,6149.0,100.0,1.0,0.0,0.0,0.0,0.0,64.0,28.75,1544212512.0,19:55:12,2018-12-07T19:55:12Z,0.35.2,3
504,74DA38E69B98,AirBox,2018-12-07,74DA38E69B98,1,2.0,1.0,22.712,120.283,9.0,20697.0,100.0,1.0,0.0,18.0,20.0,13.0,56.0,28.87,1544211511.0,19:38:31,2018-12-07T19:38:31Z,0.35.2,3
505,苗栗縣縣立照南國小,AirBox,2018-12-07,74DA38F20C90,1,2.0,1.0,24.693,120.878,9.0,30.0,100.0,1.0,0.0,3.0,3.0,1.0,83.0,20.37,1544211826.0,19:43:46,2018-12-07T19:43:46Z,1.0.7,3
506,74DA38E69E6C,AirBox,2018-12-07,74DA38E69E6C,1,2.0,1.0,22.593,120.339,9.0,3651.0,100.0,1.0,0.0,24.0,26.0,19.0,62.0,27.5,1544210056.0,19:14:16,2018-12-07T19:14:16Z,0.35.2,3
507,74DA38E69E6E,AirBox,2018-12-07,74DA38E69E6E,1,2.0,1.0,24.625,120.795,9.0,14136.0,100.0,1.0,0.0,1.0,2.0,0.0,85.0,21.5,1544210928.0,19:28:48,2018-12-07T19:28:48Z,0.35.2,3
508,74DA38E69AC2,AirBox,2018-12-07,74DA38E69AC2,1,2.0,1.0,24.185,120.611,9.0,2795.0,100.0,1.0,0.0,1.0,1.0,1.0,63.0,26.62,1544211982.0,19:46:22,2018-12-07T19:46:22Z,0.35.2,3
509,宜蘭縣縣立大同國小,AirBox,2018-12-07,74DA38F20E54,1,2.0,1.0,24.678,121.609,9.0,200.0,100.0,1.0,0.0,0.0,0.0,0.0,88.0,19.75,1544212535.0,19:55:35,2018-12-07T19:55:35Z,1.0.7,3
510,74DA3895C32A,AirBox,2018-12-07,74DA3895C32A,1,2.0,1.0,25.012,121.519,9.0,932.0,100.0,1.0,0.0,0.0,0.0,0.0,74.0,27.87,1544210195.0,19:16:35,2018-12-07T19:16:35Z,0.35.0,3
511,74DA38E2B6CA,AirBox,2018-12-07,74DA38E2B6CA,1,2.0,1.0,22.66,120.469,9.0,43.0,100.0,1.0,0.0,24.0,26.0,18.0,75.0,28.25,1544210391.0,19:19:51,2018-12-07T19:19:51Z,0.35.2,3
512,嘉義縣立阿里山國(中)小,AirBox,2018-12-07,74DA38E2B6CC,1,2.0,1.0,23.468,120.701,9.0,117.0,100.0,1.0,0.0,11.0,12.0,8.0,80.0,28.25,1544212733.0,19:58:53,2018-12-07T19:58:53Z,0.35.2,3
513,74DA38E2B6CE,AirBox,2018-12-07,74DA38E2B6CE,1,2.0,1.0,24.173,120.652,9.0,898.0,100.0,1.0,0.0,6.0,6.0,4.0,91.0,21.37,1544212272.0,19:51:12,2018-12-07T19:51:12Z,0.35.2,3
514,嘉義縣立後塘國小,AirBox,2018-12-07,74DA38E2B810,1,2.0,1.0,23.404,120.337,9.0,175.0,100.0,1.0,0.0,6.0,6.0,4.0,50.0,31.0,1544211315.0,19:35:15,2018-12-07T19:35:15Z,0.35.2,3
515,台東縣縣立寶桑國中,AirBox,2018-12-07,74DA38F21170,1,2.0,1.0,22.769,121.144,9.0,2876.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,29.25,1544212668.0,19:57:48,2018-12-07T19:57:48Z,1.0.7,3
516,嘉義縣立光榮國小,AirBox,2018-12-07,74DA38E2B812,1,2.0,1.0,23.379,120.246,9.0,840.0,100.0,1.0,0.0,11.0,11.0,7.0,93.0,23.37,1544212631.0,19:57:11,2018-12-07T19:57:11Z,0.35.2,3
517,74DA38F20FAE,AirBox,2018-12-07,74DA38F20FAE,1,2.0,1.0,22.645,120.336,9.0,101.0,100.0,1.0,0.0,31.0,36.0,19.0,74.0,23.12,1544211998.0,19:46:38,2018-12-07T19:46:38Z,1.0.7,3
518,台東縣縣立新生國中,AirBox,2018-12-07,74DA38F21174,1,2.0,1.0,22.762,121.134,9.0,56.0,100.0,1.0,0.0,0.0,0.0,0.0,70.0,25.37,1544212206.0,19:50:06,2018-12-07T19:50:06Z,1.0.7,3
519,74DA38E69C62,AirBox,2018-12-07,74DA38E69C62,1,2.0,1.0,23.064,120.221,9.0,1094.0,100.0,1.0,0.0,20.0,22.0,14.0,94.0,22.5,1544212264.0,19:51:04,2018-12-07T19:51:04Z,0.35.2,3
520,74DA38E2B788,AirBox,2018-12-07,74DA38E2B788,1,2.0,1.0,22.603,120.328,9.0,1183.0,100.0,1.0,0.0,27.0,28.0,20.0,53.0,31.25,1544212583.0,19:56:23,2018-12-07T19:56:23Z,0.35.2,3
521,嘉義市立嘉義國中,AirBox,2018-12-07,74DA38B05454,1,2.0,1.0,23.487,120.465,9.0,398.0,100.0,1.0,0.0,9.0,11.0,7.0,78.0,25.5,1544212183.0,19:49:43,2018-12-07T19:49:43Z,0.35.2,3
522,嘉義國立華南高級商業職業學校,AirBox,2018-12-07,74DA38B05450,1,2.0,1.0,23.478,120.459,9.0,1171.0,100.0,1.0,0.0,10.0,11.0,8.0,71.0,27.25,1544212454.0,19:54:14,2018-12-07T19:54:14Z,0.35.2,3
523,74DA38F20DC0,AirBox,2018-12-07,74DA38F20DC0,1,2.0,1.0,22.711,120.295,9.0,69.0,100.0,1.0,0.0,25.0,28.0,16.0,71.0,22.75,1544212583.0,19:56:23,2018-12-07T19:56:23Z,1.0.7,3
524,苗栗縣縣立斗煥國小,AirBox,2018-12-07,74DA38F20C7E,1,2.0,1.0,24.681,120.947,9.0,357.0,100.0,1.0,0.0,0.0,0.0,0.0,81.0,21.0,1544212650.0,19:57:30,2018-12-07T19:57:30Z,1.0.7,3
525,74DA38F20DC4,AirBox,2018-12-07,74DA38F20DC4,1,2.0,1.0,22.721,120.313,9.0,60.0,100.0,1.0,0.0,28.0,31.0,17.0,71.0,22.87,1544211278.0,19:34:38,2018-12-07T19:34:38Z,1.0.7,3
526,苗栗縣縣立僑文國小,AirBox,2018-12-07,74DA38F20C7A,1,2.0,1.0,24.562,120.748,9.0,609.0,100.0,1.0,0.0,3.0,4.0,2.0,79.0,21.87,1544212178.0,19:49:38,2018-12-07T19:49:38Z,1.0.7,3
527,嘉義縣立貴林國小,AirBox,2018-12-07,74DA38E2B56C,1,2.0,1.0,23.419,120.214,9.0,10663.0,100.0,1.0,0.0,17.0,18.0,13.0,82.0,24.62,1544212023.0,19:47:03,2018-12-07T19:47:03Z,0.35.2,3
528,74DA38F21280,AirBox,2018-12-07,74DA38F21280,1,2.0,1.0,25.012,121.458,9.0,4366.0,100.0,1.0,0.0,2.0,2.0,0.0,92.0,19.37,1544211365.0,19:36:05,2018-12-07T19:36:05Z,1.0.8t,3
529,基隆市立暖暖國小,AirBox,2018-12-07,74DA38F20A7C,1,2.0,1.0,25.1,121.737,9.0,98.0,100.0,1.0,0.0,1.0,2.0,0.0,92.0,19.12,1544209538.0,19:05:38,2018-12-07T19:05:38Z,1.0.7,3
530,台東縣縣立永安國小,AirBox,2018-12-07,74DA38F20A7E,1,2.0,1.0,22.933,121.128,9.0,2889.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,27.62,1544212548.0,19:55:48,2018-12-07T19:55:48Z,1.0.7,3
531,台北市河堤國小,AirBox,2018-12-07,28C2DDDD436E,1,2.0,1.0,25.023,121.521,9.0,157.0,100.0,1.0,0.0,0.0,0.0,0.0,82.0,23.12,1544210822.0,19:27:02,2018-12-07T19:27:02Z,0.35.2,3
532,屏東縣縣立東隆國小,AirBox,2018-12-07,74DA38F20F42,1,2.0,1.0,22.464,120.45,9.0,5850.0,100.0,1.0,0.0,29.0,33.0,19.0,79.0,24.37,1544211939.0,19:45:39,2018-12-07T19:45:39Z,1.0.7,3
533,屏東縣縣立潮東國小,AirBox,2018-12-07,74DA38F211B0,1,2.0,1.0,22.522,120.56,9.0,585.0,100.0,1.0,0.0,35.0,42.0,22.0,76.0,26.0,1544212337.0,19:52:17,2018-12-07T19:52:17Z,1.0.7,3
534,屏東縣縣立興華國小,AirBox,2018-12-07,74DA38F20AE0,1,2.0,1.0,22.593,120.461,9.0,326.0,100.0,1.0,0.0,29.0,33.0,20.0,75.0,25.12,1544211099.0,19:31:39,2018-12-07T19:31:39Z,1.0.7,3
535,74DA38F20AE6,AirBox,2018-12-07,74DA38F20AE6,1,2.0,1.0,22.63,120.348,9.0,863.0,100.0,1.0,0.0,10.0,11.0,7.0,56.0,31.37,1544211313.0,19:35:13,2018-12-07T19:35:13Z,1.0.7,3
536,屏東縣縣立新園國小,AirBox,2018-12-07,74DA38F20F40,1,2.0,1.0,22.524,120.451,9.0,163.0,100.0,1.0,0.0,32.0,36.0,21.0,73.0,25.62,1544212598.0,19:56:38,2018-12-07T19:56:38Z,1.0.7,3
537,taichung80,AirBox,2018-12-07,74DA3895C3C2,1,2.0,1.0,24.242,120.567,9.0,224.0,100.0,1.0,0.0,4.0,5.0,3.0,72.0,22.5,1544210354.0,19:19:14,2018-12-07T19:19:14Z,0.35.2,3
538,屏東縣縣立舊寮國小,AirBox,2018-12-07,74DA38F211BA,1,2.0,1.0,22.848,120.61,9.0,6444.0,100.0,1.0,0.0,27.0,29.0,19.0,73.0,26.37,1544209863.0,19:11:03,2018-12-07T19:11:03Z,1.0.7,3
539,屏東縣縣立潮南國小,AirBox,2018-12-07,74DA38F211BE,1,2.0,1.0,22.512,120.537,9.0,107.0,100.0,1.0,0.0,31.0,34.0,19.0,65.0,30.87,1544212567.0,19:56:07,2018-12-07T19:56:07Z,1.0.7,3
540,74DA38B05184,AirBox,2018-12-07,74DA38B05184,1,2.0,1.0,24.143,120.649,9.0,4555.0,100.0,1.0,0.0,2.0,2.0,2.0,50.0,30.37,1544210994.0,19:29:54,2018-12-07T19:29:54Z,0.35.2,3
541,taichung56,AirBox,2018-12-07,74DA3895C3CC,1,2.0,1.0,24.109,120.599,9.0,1765.0,100.0,1.0,0.0,5.0,5.0,4.0,87.0,22.87,1544212597.0,19:56:37,2018-12-07T19:56:37Z,0.35.0,3
542,台東縣縣立龍田國小,AirBox,2018-12-07,74DA38F20A78,1,2.0,1.0,22.904,121.124,9.0,2881.0,100.0,1.0,0.0,0.0,0.0,0.0,72.0,23.87,1544211455.0,19:37:35,2018-12-07T19:37:35Z,1.0.7,3
543,嘉義縣立大鄉國小,AirBox,2018-12-07,74DA38E2B566,1,2.0,1.0,23.453,120.261,9.0,3938.0,100.0,1.0,0.0,8.0,8.0,6.0,97.0,23.25,1544211570.0,19:39:30,2018-12-07T19:39:30Z,0.35.2,3
544,嘉義縣立秀林國小,AirBox,2018-12-07,74DA38E2B562,1,2.0,1.0,23.533,120.456,9.0,5269.0,100.0,1.0,0.0,13.0,14.0,10.0,92.0,24.25,1544212429.0,19:53:49,2018-12-07T19:53:49Z,0.35.2,3
545,台北市劍潭國小,AirBox,2018-12-07,28C2DDDD4360,1,2.0,1.0,25.079,121.522,9.0,144.0,100.0,1.0,0.0,1.0,0.0,0.0,100.0,22.75,1544211054.0,19:30:54,2018-12-07T19:30:54Z,1.0,3
546,74DA38E2B568,AirBox,2018-12-07,74DA38E2B568,1,2.0,1.0,24.834,120.966,9.0,1506.0,100.0,1.0,0.0,1.0,1.0,0.0,63.0,25.37,1544211750.0,19:42:30,2018-12-07T19:42:30Z,0.35.2,3
547,澎湖縣縣立虎井國小,AirBox,2018-12-07,74DA38F20DCA,1,2.0,1.0,23.485,119.514,9.0,1843.0,100.0,1.0,0.0,5.0,8.0,2.0,99.0,23.62,1544210190.0,19:16:30,2018-12-07T19:16:30Z,1.0.7,3
548,苗栗縣縣立竹南國小,AirBox,2018-12-07,74DA38F20C74,1,2.0,1.0,24.684,120.869,9.0,98.0,100.0,1.0,0.0,2.0,3.0,1.0,80.0,20.62,1544211494.0,19:38:14,2018-12-07T19:38:14Z,1.0.7,3
549,苗栗縣縣立西湖國小,AirBox,2018-12-07,74DA38F20C72,1,2.0,1.0,24.557,120.757,9.0,147.0,100.0,1.0,0.0,3.0,5.0,1.0,73.0,22.62,1544212583.0,19:56:23,2018-12-07T19:56:23Z,1.0.7,3
550,苗栗縣縣立五湖國小,AirBox,2018-12-07,74DA38F20C70,1,2.0,1.0,24.522,120.776,9.0,20.0,100.0,1.0,0.0,4.0,4.0,3.0,75.0,21.87,1544210787.0,19:26:27,2018-12-07T19:26:27Z,1.0.7,3
551,74DA38AF491C,AirBox,2018-12-07,74DA38AF491C,1,2.0,1.0,24.255,120.722,9.0,79.0,100.0,1.0,0.0,2.0,2.0,2.0,100.0,21.75,1544212611.0,19:56:51,2018-12-07T19:56:51Z,0.35.2,3
552,74DA38E2B960,AirBox,2018-12-07,74DA38E2B960,1,2.0,1.0,24.786,120.997,9.0,388.0,100.0,1.0,0.0,1.0,1.0,1.0,59.0,19.82,1544212619.0,19:56:59,2018-12-07T19:56:59Z,1.0.8,3
553,74DA38E69D6C,AirBox,2018-12-07,74DA38E69D6C,1,2.0,1.0,24.183,120.682,9.0,1332.0,100.0,1.0,0.0,4.0,4.0,3.0,68.0,24.12,1544212543.0,19:55:43,2018-12-07T19:55:43Z,0.35.2,3
554,雲林縣立林內國中,AirBox,2018-12-07,74DA38C7CFBC,1,2.0,1.0,25.062,121.451,9.0,4326.0,100.0,1.0,0.0,15.0,16.0,11.0,72.0,25.0,1544212538.0,19:55:38,2018-12-07T19:55:38Z,0.35.2,3
555,74DA38C7D40C,AirBox,2018-12-07,74DA38C7D40C,1,2.0,1.0,25.03,121.549,9.0,1143.0,100.0,1.0,0.0,0.0,0.0,0.0,86.0,22.5,1544212530.0,19:55:30,2018-12-07T19:55:30Z,0.35.2,3
556,74DA38C7D40A,AirBox,2018-12-07,74DA38C7D40A,1,2.0,1.0,24.578,120.835,9.0,2170.0,100.0,1.0,0.0,3.0,3.0,2.0,100.0,21.25,1544212563.0,19:56:03,2018-12-07T19:56:03Z,0.35.2,3
557,74DA38C7CFBE,AirBox,2018-12-07,74DA38C7CFBE,1,2.0,1.0,24.144,120.637,9.0,3012.0,100.0,1.0,0.0,4.0,4.0,3.0,58.0,27.75,1544210558.0,19:22:38,2018-12-07T19:22:38Z,0.35.2,3
558,74DA38EBF5EC,AirBox,2018-12-07,74DA38EBF5EC,1,2.0,1.0,24.89,121.212,9.0,55.0,100.0,1.0,0.0,0.0,0.0,0.0,58.0,26.62,1544209683.0,19:08:03,2018-12-07T19:08:03Z,1.0.7,3
559,74DA38EBF5EE,AirBox,2018-12-07,74DA38EBF5EE,1,2.0,1.0,25.041,121.519,9.0,196.0,100.0,1.0,0.0,0.0,0.0,0.0,86.0,20.87,1544211753.0,19:42:33,2018-12-07T19:42:33Z,1.0.7,3
560,宜蘭縣縣立中興國小,AirBox,2018-12-07,74DA38F20886,1,2.0,1.0,24.618,121.833,9.0,1231.0,100.0,1.0,0.0,2.0,3.0,2.0,87.0,20.87,1544211719.0,19:41:59,2018-12-07T19:41:59Z,1.0.7,3
561,74DA38AF4772,AirBox,2018-12-07,74DA38AF4772,1,2.0,1.0,24.119,120.667,9.0,11.0,100.0,1.0,0.0,0.0,0.0,0.0,55.0,30.25,1544212080.0,19:48:00,2018-12-07T19:48:00Z,0.35.2,3
562,74DA38B05070,AirBox,2018-12-07,74DA38B05070,1,2.0,1.0,24.134,120.732,9.0,6164.0,100.0,1.0,0.0,1.0,1.0,0.0,63.0,28.25,1544209275.0,19:01:15,2018-12-07T19:01:15Z,0.35.2,3
