,SiteName,app,date,device_id,fmt_opt,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,s_0,s_1,s_2,s_3,s_d0,s_d1,s_d2,s_h0,s_t0,tick,time,timestamp,ver_app,ver_format
306,74DA38EBF67E,AirBox,2018-12-07,74DA38EBF67E,1,2.0,1.0,25.17,121.444,9.0,42.0,100.0,1.0,0.0,0.0,1.0,0.0,91.0,19.37,1544214565.0,20:29:25,2018-12-07T20:29:25Z,1.0.7,3
307,74DA38ED0424,AirBox,2018-12-07,74DA38ED0424,1,2.0,1.0,24.435,118.314,9.0,4347.0,100.0,1.0,0.0,7.0,7.0,4.0,67.0,17.0,1544213290.0,20:08:10,2018-12-07T20:08:10Z,1.0.7,3
308,74DA38AF4758,AirBox,2018-12-07,74DA38AF4758,1,2.0,1.0,24.103,120.621,9.0,82.0,100.0,1.0,0.0,3.0,3.0,3.0,60.0,28.12,1544212089.0,19:48:09,2018-12-07T19:48:09Z,0.35.2,3
309,台東縣縣立朗島國小,AirBox,2018-12-07,74DA38F2085C,1,2.0,1.0,22.08,121.528,9.0,647.0,100.0,1.0,0.0,5.0,6.0,2.0,91.0,27.0,1544213570.0,20:12:50,2018-12-07T20:12:50Z,1.0.7,3
310,74DA38C7D15A,AirBox,2018-12-07,74DA38C7D15A,1,2.0,1.0,24.944,121.203,9.0,2481.0,100.0,1.0,0.0,1.0,2.0,1.0,85.0,22.0,1544214216.0,20:23:36,2018-12-07T20:23:36Z,0.35.2,3
311,74DA38AF4756,AirBox,2018-12-07,74DA38AF4756,1,2.0,1.0,23.973,121.611,9.0,699.0,100.0,1.0,0.0,0.0,34.0,0.0,79.0,24.37,1544214268.0,20:24:28,2018-12-07T20:24:28Z,0.35.2,3
312,74DA38ED0428,AirBox,2018-12-07,74DA38ED0428,1,2.0,1.0,23.716,120.435,9.0,124.0,100.0,1.0,0.0,13.0,14.0,10.0,71.0,23.12,1544213700.0,20:15:00,2018-12-07T20:15:00Z,1.0.7,3
313,74DA38EBF788,AirBox,2018-12-07,74DA38EBF788,1,2.0,1.0,24.706,120.912,9.0,569.0,100.0,1.0,0.0,1.0,1.0,1.0,58.0,26.0,1544212565.0,19:56:05,2018-12-07T19:56:05Z,1.0.7,3
314,74DA38EBF786,AirBox,2018-12-07,74DA38EBF786,1,2.0,1.0,24.083,120.678,9.0,657.0,100.0,1.0,0.0,2.0,2.0,1.0,55.0,26.62,1544213772.0,20:16:12,2018-12-07T20:16:12Z,1.0.7,3
315,74DA38EBF780,AirBox,2018-12-07,74DA38EBF780,1,2.0,1.0,35.027,135.969,9.0,4101.0,100.0,1.0,0.0,1.0,2.0,1.0,65.0,14.87,1544213480.0,20:11:20,2018-12-07T20:11:20Z,1.0.7,3
316,74DA38C7D372,AirBox,2018-12-07,74DA38C7D372,1,2.0,1.0,25.052,121.357,9.0,2065.0,100.0,1.0,0.0,0.0,1.0,0.0,82.0,21.62,1544214201.0,20:23:21,2018-12-07T20:23:21Z,0.35.2,3
317,台北市南門國小,AirBox,2018-12-07,28C2DDDD4785,1,2.0,1.0,25.034,121.509,9.0,1390.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,22.87,1544213686.0,20:14:46,2018-12-07T20:14:46Z,0.35.2,3
318,74DA38F20FFC,AirBox,2018-12-07,74DA38F20FFC,1,2.0,1.0,22.753,120.358,9.0,108.0,100.0,1.0,0.0,28.0,30.0,18.0,76.0,21.62,1544214282.0,20:24:42,2018-12-07T20:24:42Z,1.0.7,3
319,74DA38EBF78E,AirBox,2018-12-07,74DA38EBF78E,1,2.0,1.0,24.765,120.969,9.0,915.0,100.0,1.0,0.0,0.0,0.0,0.0,70.0,24.62,1544213500.0,20:11:40,2018-12-07T20:11:40Z,1.0.7,3
320,74DA38EBF78A,AirBox,2018-12-07,74DA38EBF78A,1,2.0,1.0,24.706,120.912,9.0,574.0,100.0,1.0,0.0,1.0,1.0,0.0,58.0,25.87,1544214552.0,20:29:12,2018-12-07T20:29:12Z,1.0.7,3
321,苗栗縣縣立談文國小,AirBox,2018-12-07,74DA38F20A84,1,2.0,1.0,24.652,120.85,9.0,7.0,100.0,1.0,0.0,4.0,4.0,2.0,68.0,23.5,1544212127.0,19:48:47,2018-12-07T19:48:47Z,1.0.7,3
322,宜蘭縣四季國小英士分校,AirBox,2018-12-07,74DA38F20854,1,2.0,1.0,0.0,0.0,9.0,444.0,100.0,1.0,0.0,0.0,0.0,0.0,85.0,19.62,1544213996.0,20:19:56,2018-12-07T20:19:56Z,1.0.7,3
323,苗栗縣縣立中正國小,AirBox,2018-12-07,74DA38F20852,1,2.0,1.0,24.428,120.661,9.0,610.0,100.0,1.0,0.0,4.0,4.0,2.0,79.0,21.0,1544212836.0,20:00:36,2018-12-07T20:00:36Z,1.0.7,3
324,74DA38C7D150,AirBox,2018-12-07,74DA38C7D150,1,2.0,1.0,24.974,121.251,9.0,644.0,100.0,1.0,0.0,1.0,2.0,1.0,100.0,21.37,1544213844.0,20:17:24,2018-12-07T20:17:24Z,0.35.2,3
325,74DA38C7D152,AirBox,2018-12-07,74DA38C7D152,1,2.0,1.0,24.897,121.213,9.0,222.0,100.0,1.0,0.0,1.0,2.0,1.0,93.0,19.75,1544214594.0,20:29:54,2018-12-07T20:29:54Z,0.35.2,3
326,74DA38AF475A,AirBox,2018-12-07,74DA38AF475A,1,2.0,1.0,23.972,121.613,9.0,41.0,100.0,1.0,0.0,2.0,2.0,0.0,100.0,24.5,1544214206.0,20:23:26,2018-12-07T20:23:26Z,0.35.2,3
327,台東縣縣立廣原國小,AirBox,2018-12-07,74DA38F20858,1,2.0,1.0,23.149,121.207,9.0,7181.0,100.0,1.0,0.0,4.0,4.0,2.0,80.0,22.37,1544212370.0,19:52:50,2018-12-07T19:52:50Z,1.0.7,3
328,taichung107,AirBox,2018-12-07,74DA3895E076,1,2.0,1.0,24.018,120.695,9.0,581.0,100.0,1.0,0.0,3.0,3.0,3.0,85.0,26.5,1544214013.0,20:20:13,2018-12-07T20:20:13Z,0.35.0,3
329,74DA38EBF5CC,AirBox,2018-12-07,74DA38EBF5CC,1,2.0,1.0,23.749,120.41,9.0,2408.0,100.0,1.0,0.0,10.0,11.0,7.0,78.0,21.62,1544213203.0,20:06:43,2018-12-07T20:06:43Z,1.0.7,3
330,taichung106,AirBox,2018-12-07,74DA3895E0DC,1,2.0,1.0,24.19,120.592,9.0,1469.0,100.0,1.0,0.0,4.0,4.0,3.0,72.0,25.25,1544214430.0,20:27:10,2018-12-07T20:27:10Z,0.35.0,3
331,74DA38EBF5CE,AirBox,2018-12-07,74DA38EBF5CE,1,2.0,1.0,22.61,120.344,9.0,3076.0,100.0,1.0,0.0,25.0,27.0,18.0,62.0,26.5,1544212211.0,19:50:11,2018-12-07T19:50:11Z,1.0.7,3
332,台北市信義國小,AirBox,2018-12-07,28C2DDDD43FC,1,2.0,1.0,25.031,121.563,9.0,141.0,100.0,1.0,0.0,3.0,0.0,0.0,146.0,21.75,1544214486.0,20:28:06,2018-12-07T20:28:06Z,1.0,3
333,74DA38EBF920,AirBox,2018-12-07,74DA38EBF920,1,2.0,1.0,23.562,120.143,9.0,1621.0,100.0,1.0,0.0,5.0,5.0,3.0,61.0,26.62,1544214297.0,20:24:57,2018-12-07T20:24:57Z,1.0.7,3
334,74DA38EBF922,AirBox,2018-12-07,74DA38EBF922,1,2.0,1.0,25.025,121.562,9.0,4274.0,100.0,1.0,0.0,1.0,1.0,0.0,100.0,19.25,1544212898.0,20:01:38,2018-12-07T20:01:38Z,1.0.7,3
335,74DA38E2B516,AirBox,2018-12-07,74DA38E2B516,1,2.0,1.0,24.147,120.662,9.0,306.0,100.0,1.0,0.0,3.0,3.0,2.0,54.0,28.5,1544214222.0,20:23:42,2018-12-07T20:23:42Z,0.35.2,3
336,台東縣利吉分校,AirBox,2018-12-07,74DA38F20874,1,2.0,1.0,22.751,121.141,9.0,559.0,100.0,1.0,0.0,83.0,87.0,71.0,55.0,29.62,1544213022.0,20:03:42,2018-12-07T20:03:42Z,1.0.7,3
337,74DA38EBF7A6,AirBox,2018-12-07,74DA38EBF7A6,1,2.0,1.0,34.664,133.904,9.0,2675.0,100.0,1.0,0.0,1.0,1.0,1.0,50.0,20.25,1544212082.0,19:48:02,2018-12-07T19:48:02Z,1.0.7,3
338,74DA38E69C56,AirBox,2018-12-07,74DA38E69C56,1,2.0,1.0,25.07,121.581,9.0,167.0,100.0,1.0,0.0,0.0,0.0,0.0,50.0,30.5,1544213335.0,20:08:55,2018-12-07T20:08:55Z,1.0.7,3
339,74DA38EBF8C6,AirBox,2018-12-07,74DA38EBF8C6,1,2.0,1.0,37.502,126.951,9.0,11165.0,100.0,1.0,0.0,9.0,10.0,6.0,33.0,22.62,1544214533.0,20:28:53,2018-12-07T20:28:53Z,1.0.7,3
340,74DA38EBF8C4,AirBox,2018-12-07,74DA38EBF8C4,1,2.0,1.0,25.046,121.508,9.0,3408.0,100.0,1.0,0.0,0.0,0.0,0.0,90.0,19.75,1544212879.0,20:01:19,2018-12-07T20:01:19Z,1.0.7,3
341,74DA38ED0644,AirBox,2018-12-07,74DA38ED0644,1,2.0,1.0,25.016,121.519,9.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,27.75,1544214175.0,20:22:55,2018-12-07T20:22:55Z,1.0.7,3
342,74DA38B050D0,AirBox,2018-12-07,74DA38B050D0,1,2.0,1.0,23.015,120.196,9.0,3628.0,100.0,1.0,0.0,0.0,0.0,0.0,61.0,27.37,1544212476.0,19:54:36,2018-12-07T19:54:36Z,0.35.2,3
343,74DA38B050D2,AirBox,2018-12-07,74DA38B050D2,1,2.0,1.0,25.041,121.389,9.0,8925.0,100.0,1.0,0.0,3.0,3.0,3.0,100.0,21.12,1544212154.0,19:49:14,2018-12-07T19:49:14Z,0.35.2,3
344,74DA38C7CF58,AirBox,2018-12-07,74DA38C7CF58,1,2.0,1.0,25.065,121.173,9.0,1124.0,100.0,1.0,0.0,7.0,10.0,5.0,100.0,20.62,1544212763.0,19:59:23,2018-12-07T19:59:23Z,0.35.2,3
345,苗栗縣縣立通霄國小,AirBox,2018-12-07,74DA38F20926,1,2.0,1.0,24.491,120.683,9.0,604.0,100.0,1.0,0.0,3.0,4.0,2.0,74.0,21.37,1544211364.0,19:36:04,2018-12-07T19:36:04Z,1.0.7,3
346,74DA38E2B8F2,AirBox,2018-12-07,74DA38E2B8F2,1,2.0,1.0,25.062,121.582,9.0,12423.0,100.0,1.0,0.0,1.0,1.0,0.0,60.0,23.15,1544212512.0,19:55:12,2018-12-07T19:55:12Z,1.0.8,3
347,苗栗縣縣立五福國小,AirBox,2018-12-07,74DA38F20928,1,2.0,1.0,24.472,120.666,9.0,613.0,100.0,1.0,0.0,4.0,5.0,3.0,85.0,20.5,1544214426.0,20:27:06,2018-12-07T20:27:06Z,1.0.7,3
348,74DA38C7CF50,AirBox,2018-12-07,74DA38C7CF50,1,2.0,1.0,24.276,120.577,9.0,305.0,100.0,1.0,0.0,6.0,7.0,5.0,100.0,21.37,1544213859.0,20:17:39,2018-12-07T20:17:39Z,0.35.2,3
349,雲林縣立臺西國中,AirBox,2018-12-07,74DA38C7CF56,1,2.0,1.0,23.701,120.191,9.0,3945.0,100.0,1.0,0.0,7.0,9.0,5.0,100.0,22.5,1544211702.0,19:41:42,2018-12-07T19:41:42Z,0.35.2,3
350,嘉義縣立沄水國小,AirBox,2018-12-07,74DA38E2B680,1,2.0,1.0,23.382,120.529,9.0,885.0,100.0,1.0,0.0,14.0,14.0,10.0,90.0,24.37,1544213979.0,20:19:39,2018-12-07T20:19:39Z,0.35.2,3
351,台東縣縣立綠島國中,AirBox,2018-12-07,74DA38F2092A,1,2.0,1.0,22.673,121.471,9.0,2873.0,100.0,1.0,0.0,2.0,3.0,1.0,56.0,32.37,1544213121.0,20:05:21,2018-12-07T20:05:21Z,1.0.7,3
352,74DA38B050DE,AirBox,2018-12-07,74DA38B050DE,1,2.0,1.0,23.038,120.237,9.0,1848.0,100.0,1.0,0.0,6.0,7.0,4.0,72.0,28.62,1544213083.0,20:04:43,2018-12-07T20:04:43Z,0.35.2,3
353,新竹縣縣立新湖國中,AirBox,2018-12-07,74DA38F2092E,1,2.0,1.0,24.903,121.035,9.0,2203.0,100.0,1.0,0.0,1.0,2.0,1.0,100.0,19.12,1544213447.0,20:10:47,2018-12-07T20:10:47Z,1.0.7,3
354,74DA38EBF814,AirBox,2018-12-07,74DA38EBF814,1,2.0,1.0,25.09,121.46,9.0,4410.0,100.0,1.0,0.0,0.0,0.0,0.0,62.0,25.12,1544214588.0,20:29:48,2018-12-07T20:29:48Z,1.0.7,3
355,74DA38EBF816,AirBox,2018-12-07,74DA38EBF816,1,2.0,1.0,22.638,120.338,9.0,356.0,100.0,1.0,0.0,26.0,28.0,18.0,61.0,27.25,1544213958.0,20:19:18,2018-12-07T20:19:18Z,1.0.7,3
356,74DA38EBF810,AirBox,2018-12-07,74DA38EBF810,1,2.0,1.0,25.031,121.462,9.0,2462.0,100.0,1.0,0.0,3.0,4.0,2.0,58.0,29.87,1544213489.0,20:11:29,2018-12-07T20:11:29Z,1.0.7,3
357,74DA38C7CF5E,AirBox,2018-12-07,74DA38C7CF5E,1,2.0,1.0,24.986,121.29,9.0,172.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,21.87,1544214332.0,20:25:32,2018-12-07T20:25:32Z,0.35.2,3
358,74DA38EBF812,AirBox,2018-12-07,74DA38EBF812,1,2.0,1.0,22.647,120.612,9.0,1241.0,100.0,1.0,0.0,29.0,32.0,19.0,73.0,25.87,1544213852.0,20:17:32,2018-12-07T20:17:32Z,1.0.7,3
359,74DA38EBF8CE,AirBox,2018-12-07,74DA38EBF8CE,1,2.0,1.0,23.637,120.229,9.0,2895.0,100.0,1.0,0.0,8.0,8.0,6.0,59.0,27.87,1544213566.0,20:12:46,2018-12-07T20:12:46Z,1.0.7,3
360,74DA38ED064E,AirBox,2018-12-07,74DA38ED064E,1,2.0,1.0,24.124,120.701,9.0,9.0,100.0,1.0,0.0,4.0,4.0,3.0,61.0,25.62,1544211904.0,19:45:04,2018-12-07T19:45:04Z,1.0.7,3
361,74DA38EBF7AA,AirBox,2018-12-07,74DA38EBF7AA,1,2.0,1.0,24.706,120.912,9.0,571.0,100.0,1.0,0.0,1.0,1.0,1.0,57.0,26.0,1544213771.0,20:16:11,2018-12-07T20:16:11Z,1.0.7,3
362,taichung90,AirBox,2018-12-07,74DA3895C598,1,2.0,1.0,23.555,120.398,9.0,8853.0,100.0,1.0,0.0,3.0,3.0,2.0,100.0,22.25,1544212854.0,20:00:54,2018-12-07T20:00:54Z,0.35.0,3
363,74DA38AF488E,AirBox,2018-12-07,74DA38AF488E,1,2.0,1.0,24.886,121.169,9.0,3035.0,100.0,1.0,0.0,2.0,2.0,2.0,99.0,21.25,1544214466.0,20:27:46,2018-12-07T20:27:46Z,0.35.2,3
364,taichung72,AirBox,2018-12-07,74DA3895C590,1,2.0,1.0,24.251,120.738,9.0,4521.0,100.0,1.0,0.0,2.0,2.0,2.0,100.0,22.87,1544214312.0,20:25:12,2018-12-07T20:25:12Z,0.35.0,3
365,taichung09,AirBox,2018-12-07,74DA3895C596,1,2.0,1.0,24.131,120.644,9.0,1110.0,100.0,1.0,0.0,0.0,0.0,0.0,78.0,24.12,1544213983.0,20:19:43,2018-12-07T20:19:43Z,0.35.0,3
366,74DA38E69E1E,AirBox,2018-12-07,74DA38E69E1E,1,2.0,1.0,24.103,120.622,9.0,79.0,100.0,1.0,0.0,4.0,5.0,4.0,75.0,24.25,1544211988.0,19:46:28,2018-12-07T19:46:28Z,0.35.2,3
367,74DA38E69E1C,AirBox,2018-12-07,74DA38E69E1C,1,2.0,1.0,25.022,121.53,9.0,4459.0,100.0,1.0,0.0,0.0,0.0,0.0,80.0,21.62,1544214548.0,20:29:08,2018-12-07T20:29:08Z,0.35.2,3
368,74DA38C7CEE0,AirBox,2018-12-07,74DA38C7CEE0,1,2.0,1.0,23.962,120.968,9.0,130.0,100.0,1.0,0.0,12.0,14.0,9.0,80.0,24.0,1544214014.0,20:20:14,2018-12-07T20:20:14Z,0.35.2,3
369,74DA38E2B6BC,AirBox,2018-12-07,74DA38E2B6BC,1,2.0,1.0,24.779,121.699,9.0,1257.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,22.75,1544214091.0,20:21:31,2018-12-07T20:21:31Z,0.35.2,3
370,74DA38F20FFE,AirBox,2018-12-07,74DA38F20FFE,1,2.0,1.0,22.894,120.298,9.0,108.0,100.0,1.0,0.0,20.0,21.0,14.0,71.0,22.62,1544213327.0,20:08:47,2018-12-07T20:08:47Z,1.0.7,3
371,74DA38E2B4D8,AirBox,2018-12-07,74DA38E2B4D8,1,2.0,1.0,25.04,121.519,9.0,4430.0,100.0,1.0,0.0,0.0,0.0,0.0,61.0,26.0,1544213262.0,20:07:42,2018-12-07T20:07:42Z,1.0.7,3
372,74DA38E2B4D4,AirBox,2018-12-07,74DA38E2B4D4,1,2.0,1.0,24.444,120.729,9.0,2302.0,100.0,1.0,0.0,3.0,3.0,2.0,84.0,21.12,1544213870.0,20:17:50,2018-12-07T20:17:50Z,0.35.2,3
373,74DA38E2B4D0,AirBox,2018-12-07,74DA38E2B4D0,1,2.0,1.0,22.627,120.351,9.0,2691.0,100.0,1.0,0.0,16.0,17.0,12.0,50.0,30.5,1544214234.0,20:23:54,2018-12-07T20:23:54Z,0.35.2,3
374,台東縣縣立竹湖國小,AirBox,2018-12-07,74DA38F20FF4,1,2.0,1.0,0.0,0.0,9.0,2523.0,100.0,1.0,0.0,0.0,0.0,0.0,67.0,28.75,1544213646.0,20:14:06,2018-12-07T20:14:06Z,1.0.7,3
375,74DA38F20FF6,AirBox,2018-12-07,74DA38F20FF6,1,2.0,1.0,22.887,120.244,9.0,69.0,100.0,1.0,0.0,22.0,23.0,13.0,78.0,21.75,1544213251.0,20:07:31,2018-12-07T20:07:31Z,1.0.7,3
376,74DA38F20FF0,AirBox,2018-12-07,74DA38F20FF0,1,2.0,1.0,25.062,121.451,9.0,139.0,100.0,1.0,0.0,25.0,26.0,17.0,60.0,26.5,1544214438.0,20:27:18,2018-12-07T20:27:18Z,1.0.7,3
377,74DA38F20FF2,AirBox,2018-12-07,74DA38F20FF2,1,2.0,1.0,22.908,120.212,9.0,85.0,100.0,1.0,0.0,18.0,20.0,13.0,64.0,24.5,1544213315.0,20:08:35,2018-12-07T20:08:35Z,1.0.7,3
378,苗栗縣縣立後龍國中,AirBox,2018-12-07,74DA38F20D32,1,2.0,1.0,24.616,120.784,9.0,141.0,100.0,1.0,0.0,2.0,3.0,1.0,97.0,20.5,1544214440.0,20:27:20,2018-12-07T20:27:20Z,1.0.7,3
379,74DA38E69C58,AirBox,2018-12-07,74DA38E69C58,1,2.0,1.0,22.788,120.405,9.0,680.0,100.0,1.0,0.0,9.0,9.0,7.0,61.0,29.5,1544214452.0,20:27:32,2018-12-07T20:27:32Z,0.35.2,3
380,74DA38F20FF8,AirBox,2018-12-07,74DA38F20FF8,1,2.0,1.0,22.634,120.353,9.0,114.0,100.0,1.0,0.0,28.0,31.0,18.0,66.0,25.0,1544214020.0,20:20:20,2018-12-07T20:20:20Z,1.0.7,3
381,苗栗縣縣立造橋國中,AirBox,2018-12-07,74DA38F20D36,1,2.0,1.0,24.639,120.863,9.0,143.0,100.0,1.0,0.0,11.0,12.0,11.0,67.0,23.87,1544214221.0,20:23:41,2018-12-07T20:23:41Z,1.0.7,3
382,74DA388FF502,AirBox,2018-12-07,74DA388FF502,1,2.0,1.0,25.062,121.582,9.0,817.0,100.0,1.0,0.0,1.0,1.0,1.0,56.0,28.87,1544211651.0,19:40:51,2018-12-07T19:40:51Z,1.0.7,3
383,74DA38E69D2E,AirBox,2018-12-07,74DA38E69D2E,1,2.0,1.0,22.732,120.279,9.0,6208.0,100.0,1.0,0.0,8.0,9.0,6.0,55.0,30.75,1544213147.0,20:05:47,2018-12-07T20:05:47Z,0.35.2,3
384,74DA38C7CEEA,AirBox,2018-12-07,74DA38C7CEEA,1,2.0,1.0,24.191,120.615,9.0,1903.0,100.0,1.0,0.0,7.0,8.0,5.0,77.0,21.87,1544213426.0,20:10:26,2018-12-07T20:10:26Z,0.35.2,3
385,74DA38C7CEEC,AirBox,2018-12-07,74DA38C7CEEC,1,2.0,1.0,24.217,120.788,9.0,1591.0,100.0,1.0,0.0,1.0,1.0,1.0,100.0,21.0,1544211947.0,19:45:47,2018-12-07T19:45:47Z,0.35.2,3
386,74DA3895C336,AirBox,2018-12-07,74DA3895C336,1,2.0,1.0,25.141,121.57,9.0,135.0,100.0,1.0,0.0,6.0,6.0,6.0,75.0,22.37,1544214375.0,20:26:15,2018-12-07T20:26:15Z,0.35.0,3
387,74DA38E69E14,AirBox,2018-12-07,74DA38E69E14,1,2.0,1.0,24.15,120.683,9.0,441.0,100.0,1.0,0.0,2.0,2.0,1.0,50.0,29.62,1544214417.0,20:26:57,2018-12-07T20:26:57Z,0.35.2,3
388,74DA38E69E10,AirBox,2018-12-07,74DA38E69E10,1,2.0,1.0,24.79,120.995,9.0,1117.0,100.0,1.0,0.0,1.0,1.0,1.0,100.0,25.75,1544212432.0,19:53:52,2018-12-07T19:53:52Z,0.35.2,3
389,74DA38E69E18,AirBox,2018-12-07,74DA38E69E18,1,2.0,1.0,24.5,120.83,9.0,4426.0,100.0,1.0,0.0,1.0,1.0,1.0,62.0,25.87,1544214556.0,20:29:16,2018-12-07T20:29:16Z,0.35.2,3
390,屏東縣縣立社皮國小,AirBox,2018-12-07,74DA38F20ADA,1,2.0,1.0,22.614,120.468,9.0,119.0,100.0,1.0,0.0,28.0,29.0,19.0,80.0,23.87,1544214052.0,20:20:52,2018-12-07T20:20:52Z,1.0.7,3
391,苗栗縣縣立福興武術國(中)小,AirBox,2018-12-07,74DA38F20C84,1,2.0,1.0,24.425,120.727,9.0,616.0,100.0,1.0,0.0,3.0,3.0,2.0,67.0,22.62,1544214586.0,20:29:46,2018-12-07T20:29:46Z,1.0.7,3
392,苗栗縣縣立新興國小,AirBox,2018-12-07,74DA38F20C82,1,2.0,1.0,24.675,120.913,9.0,45.0,100.0,1.0,0.0,2.0,3.0,1.0,72.0,22.12,1544214548.0,20:29:08,2018-12-07T20:29:08Z,1.0.7,3
393,新竹縣縣立照門國小,AirBox,2018-12-07,74DA38F20ADE,1,2.0,1.0,24.847,121.118,9.0,581.0,100.0,1.0,0.0,0.0,0.0,0.0,71.0,22.12,1544211811.0,19:43:31,2018-12-07T19:43:31Z,1.0.7,3
394,苗栗縣縣立后庄國小,AirBox,2018-12-07,74DA38F20C80,1,2.0,1.0,24.696,120.899,9.0,141.0,100.0,1.0,0.0,5.0,6.0,4.0,81.0,21.0,1544212935.0,20:02:15,2018-12-07T20:02:15Z,1.0.7,3
395,苗栗縣縣立信德國小,AirBox,2018-12-07,74DA38F20C88,1,2.0,1.0,24.686,120.96,9.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,73.0,21.0,1544212303.0,19:51:43,2018-12-07T19:51:43Z,1.0.7,3
396,74DA38F20E44,AirBox,2018-12-07,74DA38F20E44,1,2.0,1.0,22.629,120.317,9.0,81.0,100.0,1.0,0.0,21.0,23.0,13.0,60.0,26.62,1544213486.0,20:11:26,2018-12-07T20:11:26Z,1.0.7,3
397,74DA38F20E42,AirBox,2018-12-07,74DA38F20E42,1,2.0,1.0,22.618,120.305,9.0,79.0,100.0,1.0,0.0,28.0,29.0,18.0,64.0,24.75,1544212896.0,20:01:36,2018-12-07T20:01:36Z,1.0.7,3
398,74DA38CD6558,AirBox,2018-12-07,74DA38CD6558,1,2.0,1.0,37.904,127.739,9.0,21.0,100.0,1.0,0.0,6.0,9.0,4.0,51.0,-4.0,1544213538.0,20:12:18,2018-12-07T20:12:18Z,1.1.2c,3
399,74DA38ED0412,AirBox,2018-12-07,74DA38ED0412,1,2.0,1.0,25.008,121.447,9.0,195.0,100.0,1.0,0.0,0.0,0.0,0.0,74.0,21.5,1544213922.0,20:18:42,2018-12-07T20:18:42Z,1.0.7,3
400,74DA38F20DDC,AirBox,2018-12-07,74DA38F20DDC,1,2.0,1.0,22.608,120.314,9.0,64.0,100.0,1.0,0.0,12.0,13.0,9.0,60.0,29.0,1544213900.0,20:18:20,2018-12-07T20:18:20Z,1.0.7,3
401,嘉義縣立溪口國中,AirBox,2018-12-07,74DA38E2B804,1,2.0,1.0,23.605,120.403,9.0,868.0,100.0,1.0,0.0,14.0,15.0,11.0,100.0,21.87,1544212764.0,19:59:24,2018-12-07T19:59:24Z,0.35.2,3
402,74DA38F21144,AirBox,2018-12-07,74DA38F21144,1,2.0,1.0,22.68,120.315,9.0,76.0,100.0,1.0,0.0,12.0,13.0,9.0,56.0,29.12,1544214148.0,20:22:28,2018-12-07T20:22:28Z,1.0.7,3
403,嘉義縣立新港國中,AirBox,2018-12-07,74DA38E2B802,1,2.0,1.0,23.558,120.343,9.0,2485.0,100.0,1.0,0.0,10.0,11.0,7.0,79.0,23.37,1544213637.0,20:13:57,2018-12-07T20:13:57Z,0.35.2,3
404,嘉義縣立太保國小,AirBox,2018-12-07,74DA38E2B800,1,2.0,1.0,23.455,120.33,9.0,2889.0,100.0,1.0,0.0,14.0,15.0,11.0,100.0,21.75,1544213102.0,20:05:02,2018-12-07T20:05:02Z,0.35.2,3
405,台東縣縣立瑞源國中,AirBox,2018-12-07,74DA38F21140,1,2.0,1.0,22.974,121.157,9.0,2681.0,100.0,1.0,0.0,1.0,1.0,0.0,80.0,23.87,1544211504.0,19:38:24,2018-12-07T19:38:24Z,1.0.7,3
406,74DA38E2B808,AirBox,2018-12-07,74DA38E2B808,1,2.0,1.0,23.306,120.182,9.0,3938.0,100.0,1.0,0.0,19.0,22.0,13.0,85.0,22.37,1544213467.0,20:11:07,2018-12-07T20:11:07Z,0.35.2,3
407,74DA38F21148,AirBox,2018-12-07,74DA38F21148,1,2.0,1.0,22.689,120.291,9.0,1961.0,100.0,1.0,0.0,26.0,28.0,15.0,74.0,22.12,1544214551.0,20:29:11,2018-12-07T20:29:11Z,1.0.7,3
408,嘉義縣立重寮國小,AirBox,2018-12-07,74DA38E2B80E,1,2.0,1.0,23.393,120.315,9.0,3939.0,100.0,1.0,0.0,10.0,11.0,8.0,100.0,24.87,1544212551.0,19:55:51,2018-12-07T19:55:51Z,0.35.2,3
409,74DA38AF4928,AirBox,2018-12-07,74DA38AF4928,1,2.0,1.0,23.189,120.372,9.0,3735.0,100.0,1.0,0.0,15.0,16.0,11.0,100.0,25.12,1544213438.0,20:10:38,2018-12-07T20:10:38Z,0.35.2,3
410,台北市石牌國小,AirBox,2018-12-07,28C2DDDD4229,1,2.0,1.0,25.115,121.512,9.0,171.0,100.0,1.0,0.0,3.0,0.0,0.0,100.0,23.62,1544213392.0,20:09:52,2018-12-07T20:09:52Z,1.0,3
411,74DA38F20DD6,AirBox,2018-12-07,74DA38F20DD6,1,2.0,1.0,22.613,120.313,9.0,91.0,100.0,1.0,0.0,29.0,32.0,19.0,69.0,23.87,1544211401.0,19:36:41,2018-12-07T19:36:41Z,1.0.7,3
412,74DA38F20DD0,AirBox,2018-12-07,74DA38F20DD0,1,2.0,1.0,22.608,120.323,9.0,92.0,100.0,1.0,0.0,24.0,26.0,16.0,68.0,23.37,1544214365.0,20:26:05,2018-12-07T20:26:05Z,1.0.7,3
413,74DA38E69ABC,AirBox,2018-12-07,74DA38E69ABC,1,2.0,1.0,24.816,121.241,9.0,12.0,100.0,1.0,0.0,0.0,0.0,0.0,88.0,21.25,1544214395.0,20:26:35,2018-12-07T20:26:35Z,0.35.2,3
